Country Name,Country Code,Year,Suicide Rate,Unemployment Rate,Literacy Rate
Saint Lucia,LCA,1995,7.6376624,6.654,93.0
Saint Lucia,LCA,1996,5.4034643,6.654,93.0
Saint Lucia,LCA,1997,7.105615,6.654,93.0
Saint Lucia,LCA,1998,5.987009,6.654,93.0
Saint Lucia,LCA,1999,5.6242843,6.654,93.0
Saint Lucia,LCA,2000,10.546714,6.654,93.0
Saint Lucia,LCA,2001,4.8341675,6.654,93.0
Saint Lucia,LCA,2002,8.232546,6.654,93.0
Saint Lucia,LCA,2003,6.3139377,6.654,93.0
Saint Lucia,LCA,2004,5.5148144,6.654,93.0
Saint Lucia,LCA,2005,2.2976778,6.654,93.0
Saint Lucia,LCA,2006,1.3567965,6.654,93.0
Saint Lucia,LCA,2008,4.4171921,6.654,93.0
Saint Lucia,LCA,2009,7.4775877,6.654,93.0
Saint Lucia,LCA,2010,2.2989132,6.654,93.0
Saint Lucia,LCA,2011,4.541308,6.654,93.0
Saint Lucia,LCA,2012,5.239739,6.654,93.0
Saint Lucia,LCA,2013,7.4694533,6.654,93.0
Saint Lucia,LCA,2014,7.544209,6.654,93.0
Saint Lucia,LCA,2015,4.0061984,6.654,93.0
Saint Lucia,LCA,2016,4.642243,6.654,93.0
Saint Lucia,LCA,2017,5.923385,6.654,93.0
Saint Lucia,LCA,2018,1.9770653,6.654,93.0
Saint Lucia,LCA,2019,6.383699,6.654,93.0
Saint Lucia,LCA,2020,3.3088608,6.654,93.0
Saint Vincent and the Grenadines,VCT,1970,2.9163265,6.654,93.0
Saint Vincent and the Grenadines,VCT,1971,1.886875,6.654,93.0
Saint Vincent and the Grenadines,VCT,1972,2.3993496,6.654,93.0
Saint Vincent and the Grenadines,VCT,1974,2.9118242,6.654,93.0
Saint Vincent and the Grenadines,VCT,1977,2.0190628,6.654,93.0
Saint Vincent and the Grenadines,VCT,1978,1.1263014,6.654,93.0
Saint Vincent and the Grenadines,VCT,1979,2.1860971,6.654,93.0
Saint Vincent and the Grenadines,VCT,1982,2.36865445,6.654,93.0
Saint Vincent and the Grenadines,VCT,1983,2.5512118,6.654,93.0
Saint Vincent and the Grenadines,VCT,1984,2.7337691499999996,6.654,93.0
Saint Vincent and the Grenadines,VCT,1985,2.9163265,6.654,93.0
Saint Vincent and the Grenadines,VCT,1986,4.082108,6.654,93.0
Saint Vincent and the Grenadines,VCT,1987,5.247889499999999,6.654,93.0
Saint Vincent and the Grenadines,VCT,1990,6.413671,6.654,93.0
Saint Vincent and the Grenadines,VCT,1995,8.305531,6.654,93.0
Saint Vincent and the Grenadines,VCT,1996,7.346281,6.654,93.0
Saint Vincent and the Grenadines,VCT,1997,2.9066384,6.654,93.0
Saint Vincent and the Grenadines,VCT,1998,11.683721,6.654,93.0
Saint Vincent and the Grenadines,VCT,1999,7.1889977,6.654,93.0
Saint Vincent and the Grenadines,VCT,2000,5.3133464,6.654,93.0
Saint Vincent and the Grenadines,VCT,2001,8.092926,6.654,93.0
Saint Vincent and the Grenadines,VCT,2002,6.7419624,6.654,93.0
Saint Vincent and the Grenadines,VCT,2003,4.2007933,6.654,93.0
Saint Vincent and the Grenadines,VCT,2004,4.2608666,6.654,93.0
Saint Vincent and the Grenadines,VCT,2005,7.289212,6.654,93.0
Saint Vincent and the Grenadines,VCT,2006,5.5167255,6.654,93.0
Saint Vincent and the Grenadines,VCT,2007,9.852601,6.654,93.0
Saint Vincent and the Grenadines,VCT,2008,3.9009495,6.654,93.0
Saint Vincent and the Grenadines,VCT,2009,0.96168435,6.654,93.0
Saint Vincent and the Grenadines,VCT,2010,4.700603,6.654,93.0
Saint Vincent and the Grenadines,VCT,2011,4.1665516,6.654,93.0
Saint Vincent and the Grenadines,VCT,2012,9.068672,6.654,93.0
Saint Vincent and the Grenadines,VCT,2013,5.3617072,6.654,93.0
Saint Vincent and the Grenadines,VCT,2014,1.6547424,6.654,93.0
Saint Vincent and the Grenadines,VCT,2015,2.826141,6.654,93.0
Saint Vincent and the Grenadines,VCT,2016,2.394510568,6.654,93.0
Saint Vincent and the Grenadines,VCT,2017,1.9628801359999999,6.654,93.0
Saint Vincent and the Grenadines,VCT,2018,1.531249704,6.654,93.0
Saint Vincent and the Grenadines,VCT,2019,1.099619272,6.654,93.0
Saint Vincent and the Grenadines,VCT,2020,0.66798884,6.654,93.0
Saint Vincent and the Grenadines,VCT,2021,0.66798884,6.654,93.0
Saint Vincent and the Grenadines,VCT,2022,0.66798884,6.654,93.0
Sao Tome and Principe,STP,1984,0.9238202,6.654,93.0
Sao Tome and Principe,STP,1985,2.7100344,6.654,93.0
Sao Tome and Principe,STP,1987,1.6616279,6.654,93.0
Saudi Arabia,SAU,2021,2.087525,6.621,88.5
Saudi Arabia,SAU,2022,1.3409306,5.589,88.5
Saudi Arabia,SAU,2023,1.7516338,4.008,88.5
Serbia,SRB,1998,15.069858,13.7,98.5
Serbia,SRB,1999,16.040352,13.7,98.5
Serbia,SRB,2000,15.469735,12.6,98.5
Serbia,SRB,2001,14.454385,12.8,98.5
Serbia,SRB,2002,14.218727,13.8,98.5
Serbia,SRB,2003,13.719995,15.2,96.0
Serbia,SRB,2004,12.967414,18.5,98.5
Serbia,SRB,2005,13.668454,20.85,98.5
Serbia,SRB,2006,13.779614,20.85,98.5
Serbia,SRB,2007,12.9597645,18.06,98.5
Serbia,SRB,2008,12.581165,13.67,98.5
Serbia,SRB,2009,13.191199,16.116,98.5
Serbia,SRB,2010,11.071237,19.204,98.5
Serbia,SRB,2011,11.73312,22.959,98.0
Serbia,SRB,2012,11.739404,24.0,98.5
Serbia,SRB,2013,11.406646,22.154,98.5
Serbia,SRB,2014,10.572513,19.223,98.5
Serbia,SRB,2015,10.188547,17.66,98.5
Serbia,SRB,2016,9.095774,15.257,99.0
Serbia,SRB,2017,9.551356,13.477,98.5
Serbia,SRB,2018,8.780035,12.733,98.5
Serbia,SRB,2019,8.919652,10.395,99.0
Serbia,SRB,2020,8.288175,9.011,98.5
Serbia,SRB,2021,8.1387,9.843,98.5
Serbia,SRB,2022,7.4297338,8.439,98.5
Serbia,SRB,2023,7.007973,8.268,98.5
Seychelles,SYC,1985,15.777951,6.31796376394052,93.0
Seychelles,SYC,1986,2.858,6.31796376394052,93.0
Seychelles,SYC,1987,6.761754,6.31796376394052,93.0
Seychelles,SYC,2001,6.085524,6.31796376394052,93.0
Seychelles,SYC,2002,5.579954,6.31796376394052,92.0
Seychelles,SYC,2003,14.9878,6.31796376394052,93.0
Seychelles,SYC,2004,6.265796,6.31796376394052,93.0
Seychelles,SYC,2005,10.6993885,6.31796376394052,93.0
Seychelles,SYC,2006,12.915097,6.31796376394052,93.0
Seychelles,SYC,2007,5.980134,6.31796376394052,93.0
Seychelles,SYC,2008,4.00285,6.31796376394052,93.0
Seychelles,SYC,2009,2.8315315,6.31796376394052,93.0
Seychelles,SYC,2010,5.7064037,6.31796376394052,94.0
Seychelles,SYC,2011,5.154832,6.31796376394052,93.0
Seychelles,SYC,2012,4.8854513,6.31796376394052,93.0
Seychelles,SYC,2013,5.4182515,6.31796376394052,93.0
Seychelles,SYC,2014,4.168949,6.31796376394052,93.0
Seychelles,SYC,2015,8.662035,6.31796376394052,93.0
Seychelles,SYC,2016,6.6742086,6.31796376394052,93.0
Seychelles,SYC,2017,9.475186,6.31796376394052,93.0
Seychelles,SYC,2019,8.422578,6.31796376394052,93.0
Seychelles,SYC,2020,3.4760947,6.31796376394052,96.1999969482422
Seychelles,SYC,2021,9.3963785,6.31796376394052,93.0
Singapore,SGP,1963,15.26037,3.79,97.0
Singapore,SGP,1964,14.659844,3.79,97.0
Singapore,SGP,1965,14.00232,3.79,97.0
Singapore,SGP,1966,16.633726,3.79,97.0
Singapore,SGP,1967,15.723107,3.79,97.0
Singapore,SGP,1968,19.241161,3.79,97.0
Singapore,SGP,1969,13.995203,3.79,97.0
Singapore,SGP,1970,13.657734,3.79,97.0
Singapore,SGP,1971,16.278353,3.79,97.0
Singapore,SGP,1972,16.079445,3.79,97.0
Singapore,SGP,1973,15.130698,3.79,97.0
Singapore,SGP,1974,13.515115,3.79,97.0
Singapore,SGP,1975,15.551135,3.79,97.0
Singapore,SGP,1976,14.863632,3.79,97.0
Singapore,SGP,1977,12.797745,3.79,97.0
Singapore,SGP,1978,14.777476,3.79,97.0
Singapore,SGP,1979,13.987738,3.79,97.0
Singapore,SGP,1980,13.117063,3.79,97.0
Singapore,SGP,1981,8.985558,3.79,97.0
Singapore,SGP,1982,11.496411,3.79,97.0
Singapore,SGP,1983,12.481828,3.79,97.0
Singapore,SGP,1984,9.511344,3.79,97.0
Singapore,SGP,1985,14.369937,3.79,97.0
Singapore,SGP,1986,14.279859,3.79,97.0
Singapore,SGP,1987,12.792899,3.79,97.0
Singapore,SGP,1988,15.362428,3.79,97.0
Singapore,SGP,1989,15.933386,3.79,97.0
Singapore,SGP,1990,13.368417,3.775,89.0
Singapore,SGP,1991,10.935644,2.18,97.0
Singapore,SGP,1992,9.741329,3.09,97.0
Singapore,SGP,1993,9.713157,3.07,97.0
Singapore,SGP,1994,10.9670315,3.03,97.0
Singapore,SGP,1995,12.329305,3.3,97.0
Singapore,SGP,1996,8.06874,3.57,97.0
Singapore,SGP,1997,9.523672,2.5,97.0
Singapore,SGP,1998,10.500298,3.41,97.0
Singapore,SGP,1999,8.279798,4.85,97.0
Singapore,SGP,2000,8.996689,3.7,93.0
Singapore,SGP,2001,8.901111,3.76,97.0
Singapore,SGP,2002,8.919599,5.65,97.0
Singapore,SGP,2003,8.833169,5.93,97.0
Singapore,SGP,2004,8.683155,5.84,97.0
Singapore,SGP,2005,9.127511,5.59,97.0
Singapore,SGP,2006,8.889081,4.48,97.0
Singapore,SGP,2007,8.2157755,3.9,97.0
Singapore,SGP,2008,7.5020876,3.96,97.0
Singapore,SGP,2009,8.140837,5.86,97.0
Singapore,SGP,2010,6.619128,4.12,96.0
Singapore,SGP,2011,6.7390747,3.89,96.0
Singapore,SGP,2012,8.434754,3.72,96.0
Singapore,SGP,2013,7.685405,3.86,97.0
Singapore,SGP,2014,7.3018703,3.74,97.0
Singapore,SGP,2015,7.092018,3.79,97.0
Singapore,SGP,2016,6.8997674,4.08,97.0
Singapore,SGP,2017,6.0343843,4.2,97.0
Singapore,SGP,2018,6.8863125,3.613,97.0
Singapore,SGP,2019,6.5596323,3.1,97.0
Singapore,SGP,2020,7.0824738,4.1,97.0
Singapore,SGP,2021,6.7373796,4.64,98.0
Singapore,SGP,2022,7.5185566,3.591,97.0
Slovakia,SVK,1992,14.085947,6.654,93.0
Slovakia,SVK,1993,13.111947,6.654,93.0
Slovakia,SVK,1994,12.27202,6.654,93.0
Slovakia,SVK,1995,12.859467,6.654,93.0
Slovakia,SVK,1996,11.596656,6.654,93.0
Slovakia,SVK,1997,10.744494,6.654,93.0
Slovakia,SVK,1998,11.312826,6.654,93.0
Slovakia,SVK,1999,11.542512,6.654,93.0
Slovakia,SVK,2000,11.96917,6.654,93.0
Slovakia,SVK,2001,11.432333,6.654,93.0
Slovakia,SVK,2002,11.603912,6.654,93.0
Slovakia,SVK,2003,12.126652,6.654,93.0
Slovakia,SVK,2004,10.795832,6.654,93.0
Slovakia,SVK,2005,10.696138,6.654,93.0
Slovakia,SVK,2008,9.109158,6.654,93.0
Slovakia,SVK,2009,9.0339985,6.654,93.0
Slovakia,SVK,2010,9.621511,6.654,93.0
Slovakia,SVK,2012,8.653174,6.654,93.0
Slovakia,SVK,2013,9.215267,6.654,93.0
Slovakia,SVK,2014,8.068701,6.654,93.0
Slovakia,SVK,2016,5.701193,6.654,93.0
Slovakia,SVK,2017,5.482963,6.654,93.0
Slovakia,SVK,2018,6.1056776,6.654,93.0
Slovakia,SVK,2019,5.3950133,6.654,93.0
Slovakia,SVK,2020,5.0959506,6.654,93.0
Slovakia,SVK,2021,5.6460996,6.654,93.0
Slovakia,SVK,2022,5.409324,6.654,93.0
Slovakia,SVK,2023,4.969411,6.654,93.0
Slovenia,SVN,1985,29.961082,6.634500000000001,99.79999923706055
Slovenia,SVN,1986,27.178776,6.634500000000001,99.79999923706055
Slovenia,SVN,1987,27.937609,6.634500000000001,99.79999923706055
Slovenia,SVN,1988,28.474834,6.634500000000001,99.79999923706055
Slovenia,SVN,1989,30.459682,6.634500000000001,99.79999923706055
Slovenia,SVN,1990,24.437649,6.611000000000001,99.79999923706055
Slovenia,SVN,1991,28.392208,7.08,100.0
Slovenia,SVN,1992,25.590746,7.809,99.79999923706055
Slovenia,SVN,1993,27.03557,8.51,99.79999923706055
Slovenia,SVN,1994,26.887096,8.24,99.79999923706055
Slovenia,SVN,1995,24.311607,7.15,99.79999923706055
Slovenia,SVN,1996,25.649118,6.886,99.79999923706055
Slovenia,SVN,1997,25.300842,6.658,99.79999923706055
Slovenia,SVN,1998,26.176432,7.4,99.79999923706055
Slovenia,SVN,1999,24.625935,7.33,99.79999923706055
Slovenia,SVN,2000,23.93481,6.92,99.79999923706055
Slovenia,SVN,2001,23.370281,5.682,99.5999984741211
Slovenia,SVN,2002,21.298283,5.922,99.79999923706055
Slovenia,SVN,2003,21.998882,6.479,99.79999923706055
Slovenia,SVN,2004,20.052595,6.012,99.79999923706055
Slovenia,SVN,2005,19.422613,6.506,99.79999923706055
Slovenia,SVN,2006,19.814957,5.95,99.79999923706055
Slovenia,SVN,2007,15.960115,4.818,99.79999923706055
Slovenia,SVN,2008,15.208724,4.371,99.79999923706055
Slovenia,SVN,2009,16.234818,5.858,99.79999923706055
Slovenia,SVN,2010,15.085235,7.236,99.79999923706055
Slovenia,SVN,2011,15.070859,8.166,99.79999923706055
Slovenia,SVN,2012,15.483577,8.841,99.79999923706055
Slovenia,SVN,2013,15.787159,10.103,99.79999923706055
Slovenia,SVN,2014,13.683539,9.668,99.79999923706055
Slovenia,SVN,2015,14.323044,8.962,99.79999923706055
Slovenia,SVN,2016,13.296199,8.0,99.79999923706055
Slovenia,SVN,2017,13.399402,6.564,99.79999923706055
Slovenia,SVN,2018,12.231533,5.108,99.79999923706055
Slovenia,SVN,2019,13.122168,4.446,99.79999923706055
Slovenia,SVN,2020,11.637178,4.971,99.79999923706055
Slovenia,SVN,2021,14.226869,4.744,99.79999923706055
Slovenia,SVN,2022,14.440344,4.011,99.79999923706055
Slovenia,SVN,2023,11.986767,3.652,99.79999923706055
South Africa,ZAF,1996,0.41245776,22.48,82.0
South Africa,ZAF,1997,0.2994705,22.518,93.0
South Africa,ZAF,1998,0.46848756,22.673,93.0
South Africa,ZAF,1999,0.7179171,22.791,93.0
South Africa,ZAF,2000,0.6604575,22.714,93.0
South Africa,ZAF,2001,0.8918495,22.605,93.0
South Africa,ZAF,2002,0.53724074,22.547,93.0
South Africa,ZAF,2003,0.59286225,22.629,93.0
South Africa,ZAF,2004,0.8729047,22.538,93.0
South Africa,ZAF,2005,1.025979,22.461,93.0
South Africa,ZAF,2006,1.1327187,22.324,93.0
South Africa,ZAF,2007,0.8734081,22.287,89.0
South Africa,ZAF,2008,0.9655965,22.407,93.0
South Africa,ZAF,2009,0.7601878,23.523,93.0
South Africa,ZAF,2010,0.80925363,24.683,93.0
South Africa,ZAF,2011,0.70229656,24.639,93.0
South Africa,ZAF,2012,0.9242485,24.727,94.0
South Africa,ZAF,2013,1.1105547,24.561,93.0
South Africa,ZAF,2014,1.057064,24.89,94.0
South Africa,ZAF,2015,0.88962877,25.149,94.0
South Africa,ZAF,2016,0.76748276,26.536,91.7372436523438
South Africa,ZAF,2017,0.6586469,27.035,87.0
South Africa,ZAF,2018,0.54171896,26.906,93.0
South Africa,ZAF,2019,0.74533063,28.468,95.0
South Africa,ZAF,2020,0.3561868,29.217,93.0
South Korea,KOR,1985,9.882426,6.654,93.0
South Korea,KOR,1986,9.032893,6.654,93.0
South Korea,KOR,1987,8.468999,6.654,93.0
South Korea,KOR,1988,7.34046,6.654,93.0
South Korea,KOR,1989,7.436526,6.654,93.0
South Korea,KOR,1990,7.5948863,6.654,93.0
South Korea,KOR,1991,7.238296,6.654,93.0
South Korea,KOR,1992,8.208565,6.654,93.0
South Korea,KOR,1993,9.543824,6.654,93.0
South Korea,KOR,1994,9.590639,6.654,93.0
South Korea,KOR,1995,10.835052,6.654,93.0
South Korea,KOR,1996,12.86472,6.654,93.0
South Korea,KOR,1997,13.0319605,6.654,93.0
South Korea,KOR,1998,18.151808,6.654,93.0
South Korea,KOR,1999,14.750665,6.654,93.0
South Korea,KOR,2000,13.283988,6.654,93.0
South Korea,KOR,2001,14.033877,6.654,93.0
South Korea,KOR,2002,17.179996,6.654,93.0
South Korea,KOR,2003,21.292149,6.654,93.0
South Korea,KOR,2004,21.967693,6.654,93.0
South Korea,KOR,2005,22.511368,6.654,93.0
South Korea,KOR,2006,19.495152,6.654,93.0
South Korea,KOR,2007,21.914373,6.654,93.0
South Korea,KOR,2008,22.392628,6.654,93.0
South Korea,KOR,2009,26.310623,6.654,93.0
South Korea,KOR,2010,25.859278,6.654,93.0
South Korea,KOR,2011,25.913492,6.654,93.0
South Korea,KOR,2012,22.571041,6.654,93.0
South Korea,KOR,2013,22.45273,6.654,93.0
South Korea,KOR,2014,21.289042,6.654,93.0
South Korea,KOR,2015,20.24668,6.654,93.0
South Korea,KOR,2016,19.519741,6.654,93.0
South Korea,KOR,2017,18.440447,6.654,93.0
South Korea,KOR,2018,20.101479,6.654,93.0
South Korea,KOR,2019,20.147036,6.654,93.0
South Korea,KOR,2020,19.630222,6.654,93.0
South Korea,KOR,2021,19.922537,6.654,93.0
South Korea,KOR,2022,19.023008,6.654,93.0
Spain,ESP,1951,5.9810796,15.82975,98.0
Spain,ESP,1952,6.0559936,15.82975,98.0
Spain,ESP,1953,6.015323,15.82975,98.0
Spain,ESP,1954,5.878178,15.82975,98.0
Spain,ESP,1955,5.498069,15.82975,98.0
Spain,ESP,1956,5.2678595,15.82975,98.0
Spain,ESP,1957,5.253582,15.82975,98.0
Spain,ESP,1958,4.9856277,15.82975,98.0
Spain,ESP,1959,5.096832,15.82975,98.0
Spain,ESP,1960,5.4772844,15.82975,98.0
Spain,ESP,1961,5.1111217,15.82975,98.0
Spain,ESP,1962,4.8091455,15.82975,98.0
Spain,ESP,1963,4.7958665,15.82975,98.0
Spain,ESP,1964,4.758185,15.82975,98.0
Spain,ESP,1965,4.554513,15.82975,98.0
Spain,ESP,1966,4.399977,15.82975,98.0
Spain,ESP,1967,4.244468,15.82975,98.0
Spain,ESP,1968,4.0273085,15.82975,98.0
Spain,ESP,1969,4.1518474,15.82975,98.0
Spain,ESP,1970,3.9885058,15.82975,98.0
Spain,ESP,1971,4.019723,15.82975,98.0
Spain,ESP,1972,4.1530347,15.82975,98.0
Spain,ESP,1973,3.9259863,15.82975,98.0
Spain,ESP,1974,3.6715643,15.82975,98.0
Spain,ESP,1975,3.6744618,15.82975,98.0
Spain,ESP,1976,3.8569002,15.82975,98.0
Spain,ESP,1977,3.8073812,15.82975,98.0
Spain,ESP,1978,3.8328907,15.82975,98.0
Spain,ESP,1979,3.8584638,15.82975,98.0
Spain,ESP,1980,4.074318,15.82975,98.0
Spain,ESP,1981,4.2041764,15.82975,98.0
Spain,ESP,1982,4.445822,15.82975,98.0
Spain,ESP,1983,5.0826254,15.82975,98.0
Spain,ESP,1984,5.7601066,15.82975,98.0
Spain,ESP,1985,5.6974216,15.82975,98.0
Spain,ESP,1986,6.2211156,15.82975,98.0
Spain,ESP,1987,6.198634,15.82975,98.0
Spain,ESP,1988,6.51844,15.82975,98.0
Spain,ESP,1989,6.489957,15.82975,98.0
Spain,ESP,1990,6.245519,15.7305,98.0
Spain,ESP,1991,6.136345,15.929,96.0
Spain,ESP,1992,5.799903,17.697,98.0
Spain,ESP,1993,6.374966,22.156,98.0
Spain,ESP,1994,6.5760016,24.209,98.0
Spain,ESP,1995,6.4382253,22.675,98.0
Spain,ESP,1996,6.783312,22.142,98.0
Spain,ESP,1997,6.762559,20.698,98.0
Spain,ESP,1998,6.459838,18.673,98.0
Spain,ESP,1999,6.21019,15.475,98.0
Spain,ESP,2000,6.479599,13.785,98.0
Spain,ESP,2001,5.9836645,10.348,98.0
Spain,ESP,2002,6.222061,11.146,98.0
Spain,ESP,2003,6.301854,11.283,98.0
Spain,ESP,2004,6.2476826,11.09,97.0
Spain,ESP,2005,5.8884788,9.146,98.0
Spain,ESP,2006,5.5339894,8.452,98.0
Spain,ESP,2007,5.376092,8.232,98.0
Spain,ESP,2008,5.711126,11.254,98.0
Spain,ESP,2009,5.601103,17.857,98.0
Spain,ESP,2010,5.0449963,19.86,98.0
Spain,ESP,2011,5.038416,21.39,98.0
Spain,ESP,2012,5.586534,24.789,98.0
Spain,ESP,2013,6.1266537,26.094,98.0
Spain,ESP,2014,6.1928735,24.441,98.0
Spain,ESP,2015,5.6241913,22.057,98.0
Spain,ESP,2016,5.5181727,19.635,98.0
Spain,ESP,2017,5.6713867,17.224,98.0
Spain,ESP,2018,5.4367294,15.255,98.0
Spain,ESP,2019,5.657559,14.104,98.0
Spain,ESP,2020,5.906109,15.532,99.0
Spain,ESP,2021,6.067598,14.781,98.0
Spain,ESP,2022,6.3244348,12.917,98.0
Spain,ESP,2023,6.1865764,12.179,98.0
Sri Lanka,LKA,1955,9.111321,7.085,92.0
Sri Lanka,LKA,1956,10.255475,7.085,92.0
Sri Lanka,LKA,1957,10.879954,7.085,92.0
Sri Lanka,LKA,1958,11.221517,7.085,92.0
Sri Lanka,LKA,1959,10.764699,7.085,92.0
Sri Lanka,LKA,1960,12.935731,7.085,92.0
Sri Lanka,LKA,1961,12.578596,7.085,92.0
Sri Lanka,LKA,1962,14.794491,7.085,92.0
Sri Lanka,LKA,1963,15.773143,7.085,92.0
Sri Lanka,LKA,1964,18.477491,7.085,92.0
Sri Lanka,LKA,1965,17.325323,7.085,92.0
Sri Lanka,LKA,1966,17.571348,7.085,92.0
Sri Lanka,LKA,1967,21.324963,7.085,92.0
Sri Lanka,LKA,1968,21.37839,7.085,92.0
Sri Lanka,LKA,1977,21.59946,7.085,92.0
Sri Lanka,LKA,1980,32.39783,7.085,92.0
Sri Lanka,LKA,1981,32.347115,7.085,92.0
Sri Lanka,LKA,1982,34.984215,7.085,92.0
Sri Lanka,LKA,1983,38.26362,7.085,92.0
Sri Lanka,LKA,1984,39.016304,7.085,92.0
Sri Lanka,LKA,1985,38.065315,7.085,92.0
Sri Lanka,LKA,1986,35.886765,7.085,92.0
Sri Lanka,LKA,1996,27.764168,11.35,92.0
Sri Lanka,LKA,1997,32.781563,10.6,92.0
Sri Lanka,LKA,1998,30.681452,9.17,92.0
Sri Lanka,LKA,1999,30.773567,8.88,92.0
Sri Lanka,LKA,2000,28.669085,7.74,92.0
Sri Lanka,LKA,2001,24.724054,7.9,91.0
Sri Lanka,LKA,2002,23.330278,8.76,92.0
Sri Lanka,LKA,2003,23.49623,8.22,92.0
Sri Lanka,LKA,2004,22.547838,8.38,92.0
Sri Lanka,LKA,2005,22.383455,7.67,92.0
Sri Lanka,LKA,2006,20.435661,6.5,91.0
Sri Lanka,LKA,2007,19.568962,5.97,92.0
Sri Lanka,LKA,2009,17.811998,5.85,92.0
Sri Lanka,LKA,2010,17.486305,4.784,91.0
Sri Lanka,LKA,2011,16.490301,4.118,92.0
Sri Lanka,LKA,2012,15.24946,3.88,92.0
Sri Lanka,LKA,2013,15.046156,4.186,92.0
Sri Lanka,LKA,2014,13.111486,4.157,92.0
Sri Lanka,LKA,2015,12.425731,4.519,92.0
Sri Lanka,LKA,2019,12.144417,4.67,92.0
Suriname,SUR,1963,5.593861,9.263,95.0
Suriname,SUR,1964,10.674753,9.263,95.0
Suriname,SUR,1965,9.165425,9.263,95.0
Suriname,SUR,1966,5.9632344,9.263,95.0
Suriname,SUR,1971,9.440261,9.263,95.0
Suriname,SUR,1975,11.6764145,9.263,95.0
Suriname,SUR,1976,12.329337,9.263,95.0
Suriname,SUR,1977,8.760223,9.263,95.0
Suriname,SUR,1978,15.05806,9.263,95.0
Suriname,SUR,1979,16.466406,9.263,95.0
Suriname,SUR,1980,22.287725,9.263,95.0
Suriname,SUR,1981,17.571152,9.263,95.0
Suriname,SUR,1982,26.530758,9.263,95.0
Suriname,SUR,1984,42.397633,9.263,95.0
Suriname,SUR,1985,32.008583,9.263,95.0
Suriname,SUR,1986,12.336543,9.263,95.0
Suriname,SUR,1987,15.7394,9.263,95.0
Suriname,SUR,1988,14.012551,9.263,95.0
Suriname,SUR,1989,15.429552,9.263,95.0
Suriname,SUR,1990,6.9310365,8.7955,95.0
Suriname,SUR,1991,14.950436,17.085,95.0
Suriname,SUR,1992,12.198853,17.28,95.0
Suriname,SUR,1995,13.327649,8.39,95.0
Suriname,SUR,1996,5.5125213,10.88,95.0
Suriname,SUR,1997,7.8545885,10.56,95.0
Suriname,SUR,1998,7.453263,10.63,95.0
Suriname,SUR,1999,12.421682,13.6,95.0
Suriname,SUR,2000,11.59947,12.983,95.0
Suriname,SUR,2001,16.579576,12.148,95.0
Suriname,SUR,2002,15.336634,11.243,95.0
Suriname,SUR,2003,17.313723,10.359,95.0
Suriname,SUR,2004,15.273264,9.49,90.0
Suriname,SUR,2005,15.241309,9.263,95.0
Suriname,SUR,2006,23.59695,9.096,95.0
Suriname,SUR,2007,24.83783,9.004,95.0
Suriname,SUR,2008,30.293865,8.831,95.0
Suriname,SUR,2009,26.59938,8.72,95.0
Suriname,SUR,2010,26.79526,7.15,95.0
Suriname,SUR,2011,24.459948,7.54,95.0
Suriname,SUR,2012,25.744272,8.1,93.0
Suriname,SUR,2013,24.337643,6.6,95.0
Suriname,SUR,2014,23.955114,6.94,95.0
Sweden,SWE,1951,14.559921,7.6080000000000005,88.5
Sweden,SWE,1952,14.895695,7.6080000000000005,88.5
Sweden,SWE,1953,16.389748,7.6080000000000005,88.5
Sweden,SWE,1954,14.801098,7.6080000000000005,88.5
Sweden,SWE,1955,15.539324,7.6080000000000005,88.5
Sweden,SWE,1956,17.589016,7.6080000000000005,88.5
Sweden,SWE,1957,17.438316,7.6080000000000005,88.5
Sweden,SWE,1958,14.900005,7.6080000000000005,88.5
Sweden,SWE,1959,15.868116,7.6080000000000005,88.5
Sweden,SWE,1960,15.232696,7.6080000000000005,88.5
Sweden,SWE,1961,14.734419,7.6080000000000005,88.5
Sweden,SWE,1962,16.222797,7.6080000000000005,88.5
Sweden,SWE,1963,16.320488,7.6080000000000005,88.5
Sweden,SWE,1964,17.423105,7.6080000000000005,88.5
Sweden,SWE,1965,16.626493,7.6080000000000005,88.5
Sweden,SWE,1966,17.666126,7.6080000000000005,88.5
Sweden,SWE,1967,19.308064,7.6080000000000005,88.5
Sweden,SWE,1968,19.361156,7.6080000000000005,88.5
Sweden,SWE,1969,19.568098,7.6080000000000005,88.5
Sweden,SWE,1970,19.885351,7.6080000000000005,88.5
Sweden,SWE,1971,18.195908,7.6080000000000005,88.5
Sweden,SWE,1972,18.198212,7.6080000000000005,88.5
Sweden,SWE,1973,18.630188,7.6080000000000005,88.5
Sweden,SWE,1974,17.766851,7.6080000000000005,88.5
Sweden,SWE,1975,17.47587,7.6080000000000005,88.5
Sweden,SWE,1976,17.046333,7.6080000000000005,88.5
Sweden,SWE,1977,17.413588,7.6080000000000005,88.5
Sweden,SWE,1978,16.828894,7.6080000000000005,88.5
Sweden,SWE,1979,18.168121,7.6080000000000005,88.5
Sweden,SWE,1980,17.274305,7.6080000000000005,88.5
Sweden,SWE,1981,15.283567,7.6080000000000005,88.5
Sweden,SWE,1982,16.83182,7.6080000000000005,88.5
Sweden,SWE,1983,16.531935,7.6080000000000005,88.5
Sweden,SWE,1984,17.245867,7.6080000000000005,88.5
Sweden,SWE,1985,15.72008,7.6080000000000005,88.5
